LSOA21CD,LSOA21NM,IMD_Decile,older_adults_pct,older_basket_time,older_basket_mismatch,older_basket_policy_class,children_pct,children_basket_time,children_basket_mismatch,children_basket_policy_class
E01003237,Lewisham 037B,3,8.82701421800948,8.66666666666667,Low need / high access,Low need / high access,23.696682464455,7.66666666666667,High need / high access,Other
E01003238,Lewisham 037C,2,8.53080568720379,6.33333333333333,Low need / high access,Low need / high access,25.5924170616114,6.33333333333333,High need / high access,Other
E01003239,Lewisham 037D,2,8.24550526968382,9.33333333333333,Low need / high access,Low need / high access,26.1004339739616,7.33333333333333,High need / high access,Other
E01003240,Lewisham 038B,3,10.4709418837675,8.66666666666667,Low need / high access,Low need / high access,22.7955911823647,8,High need / high access,Other
E01003241,Lewisham 038C,3,23.507228158391,10,High need / high access,Other,14.833438089252,7.66666666666667,Low need / high access,Low need / high access
E01003243,Lewisham 038D,2,11.0079575596817,9,Low need / high access,Low need / high access,21.2201591511936,11.3333333333333,High need / low access,High need / low access
E01003244,Lewisham 001A,3,4.10094637223975,3.66666666666667,Low need / high access,Low need / high access,23.6067297581493,4.66666666666667,High need / high access,Other
E01003245,Lewisham 001B,2,5.12562814070352,10,Low need / high access,Low need / high access,21.608040201005,9.33333333333333,High need / high access,Other
E01003246,Lewisham 002A,2,4.52094566569888,7.33333333333333,Low need / high access,Low need / high access,17.4616341766902,7.66666666666667,Low need / high access,Low need / high access
E01003247,Lewisham 001C,5,5.99144079885877,16,Low need / low access,Other,10.794103661436,16,Low need / low access,Other
E01003248,Lewisham 002B,3,5.17661388550548,7.33333333333333,Low need / high access,Low need / high access,20.0974421437272,6,High need / high access,Other
E01003249,Lewisham 001D,4,7.14632960622265,3.66666666666667,Low need / high access,Low need / high access,14.9732620320856,5.33333333333333,Low need / high access,Low need / high access
E01003251,Lewisham 002C,3,6.45905420991926,5,Low need / high access,Low need / high access,23.4717416378316,6.33333333333333,High need / high access,Other
E01003252,Lewisham 002D,2,8.30164765525982,2.33333333333333,Low need / high access,Low need / high access,24.3979721166033,3,High need / high access,Other
E01003253,Lewisham 002E,2,10.196905766526,5.66666666666667,Low need / high access,Low need / high access,16.0337552742616,4.33333333333333,Low need / high access,Low need / high access
E01003254,Lewisham 021A,7,16.2256267409471,12,High need / low access,High need / low access,20.6824512534819,7.66666666666667,High need / high access,Other
E01003255,Lewisham 021B,6,5.7286432160804,14,Low need / low access,Other,14.8241206030151,11.3333333333333,Low need / low access,Other
E01003256,Lewisham 028A,3,9.70919324577861,8.33333333333333,Low need / high access,Low need / high access,21.7636022514071,6,High need / high access,Other
E01003257,Lewisham 028B,4,14.0361821584529,13.3333333333333,High need / low access,High need / low access,20.7111665626949,11.6666666666667,High need / low access,High need / low access
E01003258,Lewisham 028C,3,7.95087265675501,11,Low need / low access,Other,22.5597931480284,9.66666666666667,High need / low access,High need / low access
E01003259,Lewisham 028D,5,9.29304446978335,6.33333333333333,Low need / high access,Low need / high access,21.7217787913341,5.66666666666667,High need / high access,Other
E01003260,Lewisham 021C,6,11.5453998797354,13.3333333333333,High need / low access,High need / low access,20.6855081178593,10,High need / low access,High need / low access
E01003261,Lewisham 021D,6,10.0719424460432,15,Low need / low access,Other,18.9666448659254,12,Low need / low access,Other
E01003262,Lewisham 021E,5,7.34426229508197,13.3333333333333,Low need / low access,Other,18.8852459016393,11.6666666666667,Low need / low access,Other
E01003263,Lewisham 023A,3,11.8888888888889,10.3333333333333,High need / low access,High need / low access,21.7777777777778,7.33333333333333,High need / high access,Other
E01003264,Lewisham 031A,4,15.5015197568389,7.66666666666667,High need / high access,Other,17.0212765957447,10,Low need / low access,Other
E01003265,Lewisham 031B,3,7.35115431348724,8,Low need / high access,Low need / high access,22.7825030376671,10,High need / low access,High need / low access
E01003266,Lewisham 031C,2,13.6866627839255,13,High need / low access,High need / low access,19.6854979615609,12.3333333333333,High need / low access,High need / low access
E01003267,Lewisham 031D,2,11.3261240751281,13.3333333333333,High need / low access,High need / low access,20.5463858850313,11,High need / low access,High need / low access
E01003268,Lewisham 023B,4,11.4948731786293,10.3333333333333,High need / low access,High need / low access,21.4247166756611,10.6666666666667,High need / low access,High need / low access
E01003269,Lewisham 023C,3,14.1073657927591,15,High need / low access,High need / low access,20.3495630461923,14.6666666666667,High need / low access,High need / low access
E01003270,Lewisham 023D,7,13.4346504559271,8.66666666666667,High need / high access,Other,16.5957446808511,9.66666666666667,Low need / low access,Other
E01003271,Lewisham 023E,8,20.6153846153846,14,High need / low access,High need / low access,18.7076923076923,12.6666666666667,Low need / low access,Other
E01003272,Lewisham 014A,5,8.37092731829574,8.33333333333333,Low need / high access,Low need / high access,17.0927318295739,10.3333333333333,Low need / low access,Other
E01003273,Lewisham 011A,6,11.9521912350598,11,High need / low access,High need / low access,17.5298804780877,10,Low need / low access,Other
E01003274,Lewisham 014B,6,9.05660377358491,5,Low need / high access,Low need / high access,19.3081761006289,6.66666666666667,High need / high access,Other
E01003275,Lewisham 014C,3,14.9587750294464,9.66666666666667,High need / high access,Other,19.434628975265,6.66666666666667,High need / high access,Other
E01003276,Lewisham 014D,5,8.97166841552991,10.6666666666667,Low need / low access,Other,23.4522560335782,10.3333333333333,High need / low access,High need / low access
E01003277,Lewisham 011B,4,7.88530465949821,9,Low need / high access,Low need / high access,13.9784946236559,9.33333333333333,Low need / high access,Low need / high access
E01003278,Lewisham 011C,4,6.61870503597122,5,Low need / high access,Low need / high access,16.9304556354916,7.66666666666667,Low need / high access,Low need / high access
E01003279,Lewisham 011D,6,14.0431090790333,11.6666666666667,High need / low access,High need / low access,18.9418680600914,11,Low need / low access,Other
E01003280,Lewisham 016A,3,11.6038882138518,13,High need / low access,High need / low access,23.6938031591738,15,High need / low access,High need / low access
E01003281,Lewisham 016B,6,13.4178905206943,12,High need / low access,High need / low access,22.2963951935915,12,High need / low access,High need / low access
E01003282,Lewisham 013A,4,8.7821043910522,7,Low need / high access,Low need / high access,15.0372825186413,6,Low need / high access,Low need / high access
E01003283,Lewisham 013B,7,11.5710253998119,6.33333333333333,High need / high access,Other,21.9190968955786,6.33333333333333,High need / high access,Other
E01003284,Lewisham 013C,5,9.85615343633458,8.33333333333333,Low need / high access,Low need / high access,20.9909429941396,9.33333333333333,High need / high access,Other
E01003285,Lewisham 016C,7,10.6164383561644,8,Low need / high access,Low need / high access,21.0045662100457,7.33333333333333,High need / high access,Other
E01003286,Lewisham 013D,3,13.6023054755043,7.33333333333333,High need / high access,Other,20.6916426512968,6,High need / high access,Other
E01003287,Lewisham 016D,7,11.1731843575419,9,High need / high access,Other,24.2254951752159,6.66666666666667,High need / high access,Other
E01003288,Lewisham 041A,3,13.0333951762523,9.33333333333333,High need / high access,Other,16.6975881261596,11.6666666666667,Low need / low access,Other
E01003290,Lewisham 041E,1,7.0717653221582,9,Low need / high access,Low need / high access,16.8674698795181,9.66666666666667,Low need / low access,Other
E01003291,Lewisham 041D,1,9.58549222797927,6.33333333333333,Low need / high access,Low need / high access,20.2720207253886,6.33333333333333,High need / high access,Other
E01003292,Lewisham 017A,5,8.84163402350308,9.33333333333333,Low need / high access,Low need / high access,19.194180190263,7.66666666666667,Low need / high access,Low need / high access
E01003293,Lewisham 017B,3,7.27040816326531,6.33333333333333,Low need / high access,Low need / high access,19.6428571428571,8,High need / high access,Other
E01003295,Lewisham 017D,3,11.0800223838836,9.33333333333333,Low need / high access,Low need / high access,19.9776161163962,10,High need / low access,High need / low access
E01003297,Lewisham 003A,3,5.34037558685446,11.3333333333333,Low need / low access,Other,17.6643192488263,9.33333333333333,Low need / high access,Low need / high access
E01003298,Lewisham 039A,3,8.66510538641686,12,Low need / low access,Other,19.1256830601093,8.66666666666667,Low need / high access,Low need / high access
E01003299,Lewisham 003B,3,6.31284916201117,9,Low need / high access,Low need / high access,14.6368715083799,9,Low need / high access,Low need / high access
E01003300,Lewisham 039B,2,8.85311871227364,8.33333333333333,Low need / high access,Low need / high access,20.1877934272301,6.66666666666667,High need / high access,Other
E01003301,Lewisham 003C,4,4.75104522995059,13,Low need / low access,Other,15.6594450779171,11,Low need / low access,Other
E01003302,Lewisham 003D,3,7.33404710920771,13.6666666666667,Low need / low access,Other,19.9143468950749,11.3333333333333,High need / low access,High need / low access
E01003303,Lewisham 039C,2,8.66279069767442,7,Low need / high access,Low need / high access,15,6.66666666666667,Low need / high access,Low need / high access
E01003304,Lewisham 039D,2,4.94652406417112,5,Low need / high access,Low need / high access,14.7058823529412,4.33333333333333,Low need / high access,Low need / high access
E01003305,Lewisham 003E,2,5.57977332170881,10,Low need / high access,Low need / high access,23.539668700959,8.66666666666667,High need / high access,Other
E01003307,Lewisham 024A,5,11.1389236545682,12.3333333333333,High need / low access,High need / low access,19.2115143929912,9,High need / high access,Other
E01003308,Lewisham 024B,4,9.7261039686976,7.66666666666667,Low need / high access,Low need / high access,19.8993851313583,9.33333333333333,High need / high access,Other
E01003309,Lewisham 027A,3,9.88875154511743,13.6666666666667,Low need / low access,Other,22.6205191594561,10.3333333333333,High need / low access,High need / low access
E01003310,Lewisham 027B,3,6.91389063482087,11.3333333333333,Low need / low access,Other,15.7762413576367,7,Low need / high access,Low need / high access
E01003311,Lewisham 027C,6,16.1552911709455,12.3333333333333,High need / low access,High need / low access,22.2917971195993,9.33333333333333,High need / high access,Other
E01003312,Lewisham 027D,6,14.448236632537,16,High need / low access,High need / low access,20.4778156996587,12.6666666666667,High need / low access,High need / low access
E01003313,Lewisham 027E,2,6.6793893129771,11.6666666666667,Low need / low access,Other,24.9363867684478,9.33333333333333,High need / high access,Other
E01003314,Lewisham 024C,6,7.72036474164134,9.66666666666667,Low need / high access,Low need / high access,24.8024316109423,8.33333333333333,High need / high access,Other
E01003315,Lewisham 024D,3,8.82578664620107,12.3333333333333,Low need / low access,Other,16.8841135840368,8.66666666666667,Low need / high access,Low need / high access
E01003316,Lewisham 024E,6,10.5691056910569,9.66666666666667,Low need / high access,Low need / high access,18.8346883468835,7.66666666666667,Low need / high access,Low need / high access
E01003318,Lewisham 020B,1,8.04431599229287,15.3333333333333,Low need / low access,Other,19.1714836223507,16,Low need / low access,Other
