osm_type,osm_id,name,category,lon,lat,source_geometry_type
way,8060186,Perivale Primary School,education_schools,-0.3111240084248207,51.53773125,MultiPolygon
way,8083129,Lyndhurst Primary School,education_schools,-0.08833986892261741,51.4701367,MultiPolygon
way,8084133,Southville Primary School,education_schools,-0.4213996639861648,51.44916675,MultiPolygon
way,8116460,Westbrook Primary School,education_schools,-0.375383969325482,51.4830052,MultiPolygon
relation,1974,Main Building,education_schools,-0.14887031335898224,51.36932245,MultiPolygon
way,8396535,Hampstead School,education_schools,-0.20713046885386338,51.5557208,MultiPolygon
way,8598106,Brent Knoll School,education_schools,-0.039850699894512176,51.4322687,MultiPolygon
way,8685853,The Rosary Catholic Primary School,education_schools,-0.3737451167118755,51.48723955,MultiPolygon
way,8902998,Pinner Park Primary School,education_schools,-0.35938703244515197,51.596982,MultiPolygon
way,8916819,Alec Reed Academy,education_schools,-0.383765248645044,51.5437568,MultiPolygon
way,9394731,Garfield Primary School,education_schools,-0.13663552728858755,51.61384675,MultiPolygon
way,9395432,Our Lady of Lourdes Catholic Primary School,education_schools,-0.13595728745865032,51.6157235,MultiPolygon
way,9395730,St Monica's RC Primary School,education_schools,-0.1206192074731198,51.6222044,MultiPolygon
way,9396051,Bowes Primary School,education_schools,-0.12572412202998284,51.6137926,MultiPolygon
way,9396950,Walker Primary School,education_schools,-0.12728968302032984,51.6255127,MultiPolygon
way,9398664,St Michael at Bowes CofE Junior School,education_schools,-0.10506861463878098,51.61092085,MultiPolygon
way,9399967,Hazelwood Infant & Junior Schools,education_schools,-0.10284102764357125,51.617716349999995,MultiPolygon
way,9401173,Oakthorpe Primary School,education_schools,-0.09232476785457108,51.6139803,MultiPolygon
way,9403153,St Andrew's Southgate Primary School (CE),education_schools,-0.12812146818906583,51.63417905,MultiPolygon
way,9404147,Osidge Primary School,education_schools,-0.1354088527777742,51.6337089,MultiPolygon
way,9404554,Wilbury Primary School,education_schools,-0.08319214959424828,51.6116082,MultiPolygon
way,9405486,Highfield Primary School,education_schools,-0.09420748002165902,51.63022735,MultiPolygon
way,9406088,Wolfson Hillel Primary School,education_schools,-0.12746810573044443,51.6391175,MultiPolygon
way,9540347,St Paul's CofE Primary School,education_schools,-0.09973626001197342,51.63452015,MultiPolygon
way,9541025,Firs Farm Primary School,education_schools,-0.08397939754367603,51.623102349999996,MultiPolygon
way,9542284,Eversley Primary School,education_schools,-0.11473818166020441,51.64302145,MultiPolygon
way,9542750,De Bohun Primary School,education_schools,-0.14053755898898967,51.6438617,MultiPolygon
way,9543129,Hazelbury Primary School,education_schools,-0.07706930651667893,51.6222111,MultiPolygon
way,9543625,St John and St James CofE Primary School,education_schools,-0.06673874435341906,51.611154049999996,MultiPolygon
way,9544126,Latymer All Saints CofE Primary School,education_schools,-0.06848130202566675,51.6258107,MultiPolygon
way,9544808,Grange Park Primary School,education_schools,-0.10628673211844326,51.64811815,MultiPolygon
way,9545363,Raynham Primary School,education_schools,-0.06071072951751284,51.61320105,MultiPolygon
way,9555652,Fleecefield Primary School,education_schools,-0.060296504529631714,51.618753,MultiPolygon
way,9557815,Hadley Wood Primary School,education_schools,-0.17285163147892313,51.66991925,MultiPolygon
way,9652972,Springwell School,education_schools,-0.38366866075236894,51.4810036,MultiPolygon
way,9652974,Springwell School,education_schools,-0.3851166173789616,51.481429750000004,MultiPolygon
way,9792453,Coldfall Primary School,education_schools,-0.1537058066392835,51.5965439,MultiPolygon
