osm_type,osm_id,name,category,lon,lat,source_geometry_type
node,7815143513,Londoncryo,healthcare_gps,-0.078572,51.5184009,Point
node,7833153857,West London Medical Centre,healthcare_gps,-0.4534094,51.5257651,Point
node,7833564100,Acorn Medical Centre,healthcare_gps,-0.4507308,51.5420116,Point
node,7844463603,The Good Practice,healthcare_gps,-0.1779046,51.4827625,Point
node,7858059921,Chelsea Medical Services,healthcare_gps,-0.1831155,51.4922913,Point
node,7898767504,Enfield Island Surgery,healthcare_gps,-0.0167839,51.668295,Point
node,7908351156,Clapham Park Group Practice,healthcare_gps,-0.1358101,51.4520083,Point
node,7947564653,The Southgate Surgery,healthcare_gps,-0.1426597,51.6403025,Point
node,7996664435,The Sloane Street Surgery,healthcare_gps,-0.1589982,51.4962599,Point
node,8005203141,51 Sloane Street Clinic,healthcare_gps,-0.1595228,51.4982486,Point
node,8086880065,The Smart Clinics,healthcare_gps,-0.1740081,51.4948754,Point
node,8086880090,The Spencer Clinic of Trichology,healthcare_gps,-0.1738948,51.4945697,Point
node,8092979993,South Kensington GP Clinic,healthcare_gps,-0.1733453,51.4937579,Point
node,8130388274,Morecambe Surgery,healthcare_gps,-0.0857787,51.617188,Point
node,8140892682,Brompton Medical Centre,healthcare_gps,-0.1900879,51.4893626,Point
node,8167917117,Earls Court Surgery,healthcare_gps,-0.1918438,51.4887873,Point
node,8170552925,Guy Gold Performance Centre,healthcare_gps,-0.1407415,51.5491427,Point
node,8175548221,The Women's Wellness Centre,healthcare_gps,-0.1848436,51.4839492,Point
node,8237360562,Pontoon Dock Health Centre,healthcare_gps,0.0303382,51.5019881,Point
node,8241093086,E7 Health,healthcare_gps,0.0248399,51.5513939,Point
node,8241093088,The Forest Practice,healthcare_gps,0.0248024,51.5511137,Point
node,8264049736,The Vale Surgery,healthcare_gps,-0.2520713,51.506499,Point
node,8324610720,Gordon House Surgery,healthcare_gps,-0.3152273,51.5099294,Point
node,8360558078,Sloane Square Medical,healthcare_gps,-0.157696,51.4920587,Point
node,8398782985,The Chelsea Practice,healthcare_gps,-0.1668011,51.4867901,Point
node,8398782986,Violet Melchett Health Centre,healthcare_gps,-0.1665002,51.4868904,Point
node,8455210154,David Whitehead ENT,healthcare_gps,-0.1462544,51.5171004,Point
node,8497975804,Otterfield Road Medical Centre,healthcare_gps,-0.4707555,51.5145114,Point
node,8579781469,The Lea Surgery,healthcare_gps,-0.0428781,51.5484,Point
node,8617517823,Handsworth Medical Practice,healthcare_gps,0.0010818,51.6080554,Point
node,8623690205,Tooting Bec Family Practice,healthcare_gps,-0.1624504,51.4342909,Point
node,8650432807,St Paul's Way Medical Centre,healthcare_gps,-0.024764,51.5181513,Point
node,8679208511,Private Walk-In Clinic,healthcare_gps,-0.2296736,51.5019684,Point
node,8715224219,Tooting South Medical Centre,healthcare_gps,-0.1616049,51.4220974,Point
node,8807085334,The Chislehurst Medical Practice,healthcare_gps,0.0673232,51.4188498,Point
node,8865127100,Mapesbury Medical Group,healthcare_gps,-0.2094738,51.551523,Point
node,9033769904,Brook Green Clinic Osteopath,healthcare_gps,-0.2231589,51.4974673,Point
node,9137190903,Sterndale Surgery,healthcare_gps,-0.2209906,51.4982992,Point
node,9228600020,Acton Lane Medical Centre,healthcare_gps,-0.2655803,51.5016804,Point
node,9299686120,Goodman's Field Medical Practice,healthcare_gps,-0.0687635,51.5130654,Point
node,9416694488,Lambeth Walk Group Practice,healthcare_gps,-0.112504,51.4956222,Point
node,9524929498,Bolingbroke Medical Centre,healthcare_gps,-0.1679934,51.4563793,Point
node,9560757564,White Lodge Medical Practice,healthcare_gps,-0.0878444,51.6585471,Point
node,9645757179,Daneburgy Avenue Surgery,healthcare_gps,-0.2486529,51.4523676,Point
node,9650419567,Wimbledon Village Doctor's Surgery,healthcare_gps,-0.2196308,51.4250141,Point
node,9707587496,Sangam Surgery,healthcare_gps,0.0556974,51.5542424,Point
node,9922201844,Castleview Surgery,healthcare_gps,-0.0751622,51.598347,Point
node,9966640666,Harrow Road GP Practice,healthcare_gps,0.0081981,51.5584616,Point
node,9994446468,Springfield Medical Centre,healthcare_gps,-0.1329676,51.470633,Point
node,10048901819,MWH Practice - Hounslow,healthcare_gps,-0.3937836,51.4716925,Point
node,10082409232,The York Medical Practice,healthcare_gps,-0.3255736,51.4493965,Point
node,10176131226,St George's Medical Centre,healthcare_gps,-0.3745142,51.5215428,Point
node,10178544661,The Muswell Hill Practice,healthcare_gps,-0.1408985,51.5911092,Point
node,10209345734,Queenhill Medical Practice,healthcare_gps,-0.0657642,51.3453567,Point
node,10261263857,Bruce Grove Primary Health Care Centre,healthcare_gps,-0.0700608,51.5921455,Point
node,10280308663,Lauren Turner Aesthetics,healthcare_gps,0.0092179,51.4659662,Point
node,10302568731,Tulasi Medical Centre,healthcare_gps,0.0847681,51.5340403,Point
node,10544332750,Greenwich Private Doctors,healthcare_gps,-0.0162566,51.4770297,Point
node,10605326394,,healthcare_gps,0.0688145,51.5870789,Point
node,10613311567,The Harley Street Eye Centre,healthcare_gps,-0.1460981,51.5178117,Point
node,10774395780,Thandy's Footsteps,healthcare_gps,-0.1964515,51.6508664,Point
node,10804537660,DS Beauty Studio,healthcare_gps,-0.1115217,51.4873606,Point
node,10834147970,Clayhall Group Practice,healthcare_gps,0.0505523,51.5908447,Point
node,10847002561,Regents Park Practice,healthcare_gps,-0.1417929,51.5294441,Point
node,10934475216,EdgCare,healthcare_gps,-0.275948,51.6216462,Point
node,10971700020,Clover Health Centre,healthcare_gps,0.0686395,51.4902336,Point
node,11055571609,Park View Medical Centre,healthcare_gps,-0.0087965,51.4449333,Point
node,11108714949,The Enmore Practice,healthcare_gps,-0.0677534,51.3929922,Point
node,11128519240,Penrose Maddock Way,healthcare_gps,-0.1029943,51.4826277,Point
node,11195660141,Sudbury & Alperton Medical Centre,healthcare_gps,-0.2980806,51.536906,Point
node,11218254691,Headstone Road Surgery,healthcare_gps,-0.3410488,51.5837063,Point
node,11232248868,One Bromley Wellbeing Hub,healthcare_gps,0.0170613,51.4038809,Point
node,11277151232,Fieldway Medical Centre,healthcare_gps,-0.0200667,51.3559623,Point
node,11398976469,Emma Coleman Skin,healthcare_gps,0.0716516,51.3897474,Point
node,11486801276,Jenner Health Centre,healthcare_gps,-0.0420806,51.4424064,Point
