LSOA21CD,LSOA21NM,borough_name,london_ring,IMD_Decile,older_adults_pct,children_pct,family_walk_index,family_transit_index,working_walk_index,working_transit_index,older_walk_index,older_transit_index,children_walk_index,children_transit_index,children_pt15_index,caregiving_pt15_index,older_pt15_index
E01003167,Lambeth 028E,Lambeth,Inner London,6,14.0500568828214,21.3310580204778,37.7333333333333,65.6666666666667,33.9333333333333,57.1666666666667,31.4,61.2,37.7333333333333,65.6666666666667,37.7333333333333,33.9333333333333,31.4
E01003168,Lambeth 025C,Lambeth,Inner London,2,12.4246079613993,18.335343787696,32.9333333333333,60.9333333333333,21.8666666666667,48.2,31.4666666666667,57.4333333333333,32.9333333333333,60.9333333333333,32.9333333333333,21.8666666666667,31.4666666666667
E01003169,Lambeth 025D,Lambeth,Inner London,4,6.83651804670913,17.5796178343949,44.8,70.6666666666667,30.7333333333333,60,24.2,60.3,44.8,70.6666666666667,46.6666666666667,33.3333333333333,27.8
E01003170,Lambeth 025E,Lambeth,Inner London,7,15.897166841553,21.4585519412382,38,62.4666666666667,28.4,49.8666666666667,21.8666666666667,51.0666666666667,38,62.4666666666667,38,28.4,21.8666666666667
E01003171,Lambeth 020B,Lambeth,Inner London,4,7.27272727272727,13.6969696969697,42.8,69.7333333333333,35.3333333333333,65.0666666666667,34,65.2333333333333,42.8,69.7333333333333,43.4666666666667,36.1333333333333,35.4666666666667
E01003172,Lambeth 024B,Lambeth,Inner London,3,6.43335048893464,23.1600617601647,41.2,72.9333333333333,31,66.6666666666667,27.2,68.9,41.2,72.9333333333333,49.8666666666667,40.6666666666667,42.9333333333333
E01003173,Lambeth 020C,Lambeth,Inner London,6,9.61420698101653,13.16595223515,46.9333333333333,71.4666666666667,32.8,62.2666666666667,25.6,60.1666666666667,46.9333333333333,71.4666666666667,48,34.8,26.9333333333333
E01003174,Lambeth 024C,Lambeth,Inner London,2,5.73529411764706,20.6372549019608,41.0666666666667,67.7333333333333,33.4666666666667,60.2,34.5333333333333,63.5333333333333,41.0666666666667,67.7333333333333,41.0666666666667,33.4666666666667,34.5333333333333
E01003175,Lambeth 024D,Lambeth,Inner London,2,8.75079264426126,19.4039315155358,45.3333333333333,69.0666666666667,34.6666666666667,58.5,41.6,65.9666666666667,45.3333333333333,69.0666666666667,45.3333333333333,34.6666666666667,41.6
E01003176,Lambeth 016E,Lambeth,Inner London,2,7.66839378238342,19.8445595854922,53.0666666666667,75.1333333333333,48.2666666666667,72.7333333333333,43.8,69.9666666666667,53.0666666666667,75.1333333333333,53.3333333333333,49.3333333333333,44.2
E01003177,Lambeth 020D,Lambeth,Inner London,4,6.23830318153462,12.6637554585153,62.1333333333334,79.8666666666667,56.6,77.5,54.0666666666667,75.6333333333333,62.1333333333334,79.8666666666667,62.9333333333333,59.8,55.2666666666667
E01003178,Lambeth 020E,Lambeth,Inner London,4,7.73333333333333,11.6,43.2,69.6666666666667,39.7333333333333,68,39.4666666666667,67.1666666666667,43.2,69.6666666666667,43.7333333333333,41.8666666666667,40.2666666666667
E01003179,Lambeth 024E,Lambeth,Inner London,3,6.2268803945746,23.8594327990136,58.1333333333333,77.8,50.4666666666667,73.3,42.1333333333333,69.7333333333334,58.1333333333333,77.8,59.3333333333333,52.2,44.1333333333333
E01003180,Lambeth 005D,Lambeth,Inner London,4,9.125,14.1875,64.8,81.8666666666667,55,77.0333333333334,58.4,78.5666666666667,64.8,81.8666666666667,65.0666666666667,56.0666666666667,58.8
E01003181,Lambeth 007A,Lambeth,Inner London,2,10.913872452334,12.6232741617357,55.3333333333334,79.2,48.6,76.1333333333333,44.3333333333333,74.7666666666667,55.3333333333334,79.2,60,54.6666666666667,51.5333333333333
E01003182,Lambeth 009D,Lambeth,Inner London,3,8.78567431449357,16.3961947397874,40.9333333333333,68.4666666666667,30.1333333333333,59.7333333333333,27.8,61.1666666666667,40.9333333333333,68.4666666666667,40.9333333333333,30.1333333333333,27.8
E01003183,Lambeth 005E,Lambeth,Inner London,3,12.1722846441948,14.4194756554307,58.9333333333333,78.4,54.6,75.7,54.2,75.7666666666667,58.9333333333333,78.4,58.9333333333333,54.6,54.2
E01003184,Lambeth 007B,Lambeth,Inner London,2,6.81179775280899,19.1713483146067,51.6,75.7333333333334,41.4666666666667,71.0333333333334,41.4666666666667,70.9333333333333,51.6,75.7333333333334,53.6,45.2666666666667,44.5333333333333
E01003185,Lambeth 007C,Lambeth,Inner London,3,5.69948186528497,12.020725388601,45.6,72.2666666666667,36.6666666666667,68.3,34.9333333333333,66.8666666666667,45.6,72.2666666666667,46.6666666666667,39.8,36.4
E01003186,Lambeth 007D,Lambeth,Inner London,5,6.02459016393443,10.6147540983607,58.8,78.0666666666667,43.9333333333333,69.9666666666667,37.6,67.1333333333334,58.8,78.0666666666667,58.8,43.9333333333333,37.6
E01003187,Lambeth 007E,Lambeth,Inner London,2,6.30397236614853,17.832469775475,58.6666666666667,78.2666666666667,47.7333333333333,71.9333333333333,49.6666666666667,73.4666666666667,58.6666666666667,78.2666666666667,58.6666666666667,47.7333333333333,49.6666666666667
E01003188,Lambeth 009E,Lambeth,Inner London,2,9.22712933753943,12.9337539432177,34.6666666666667,65,29.1333333333333,60.4666666666667,27.4,60.5,34.6666666666667,65,34.6666666666667,29.1333333333333,27.4
E01003189,Lewisham 034A,Lewisham,Inner London,2,8.1678956324447,24.6171298922292,47.0666666666667,67.2666666666667,38.8666666666667,56.4333333333333,27.7333333333333,53.9333333333333,47.0666666666667,67.2666666666667,47.0666666666667,38.8666666666667,27.7333333333333
E01003190,Lewisham 034B,Lewisham,Inner London,2,6.26079447322971,25.7772020725389,38,60.6,29.9333333333333,50.5,18.4,45.8333333333333,38,60.6,38,29.9333333333333,18.4
E01003191,Lewisham 034C,Lewisham,Inner London,2,9.5009019843656,22.3090799759471,40.4,63,38.9333333333333,55.5333333333333,32,54.3666666666667,40.4,63,40.4,38.9333333333333,32
E01003192,Lewisham 034D,Lewisham,Inner London,1,8.11415780637941,21.8242865137101,34.6666666666667,56.6666666666667,22.9333333333333,42.4666666666667,19.7333333333333,42.8333333333333,34.6666666666667,56.6666666666667,34.6666666666667,22.9333333333333,19.7333333333333
E01003193,Lewisham 029A,Lewisham,Inner London,3,13.132999443517,22.8714524207012,29.6,59.0666666666667,35.2,55.2,25,53.8666666666667,29.6,59.0666666666667,29.6,35.2,25
E01003194,Lewisham 029B,Lewisham,Inner London,2,14.3180531975099,19.9207696661007,35.0666666666667,62.6,37.3333333333333,58.4666666666667,35.5333333333333,62,35.0666666666667,62.6,35.0666666666667,37.3333333333333,35.5333333333333
E01003195,Lewisham 029C,Lewisham,Inner London,5,11.507402422611,19.3135935397039,46.6666666666667,69.4666666666667,35.0666666666667,56.7333333333333,36.6,62.9666666666667,46.6666666666667,69.4666666666667,46.6666666666667,35.0666666666667,36.6
E01003196,Lewisham 029D,Lewisham,Inner London,2,10.1416430594901,23.28611898017,45.0666666666667,70.5333333333333,42.1333333333333,62.6,33.3333333333333,64.2,45.0666666666667,70.5333333333333,46.6666666666667,43.6,36.4
E01003197,Lewisham 029E,Lewisham,Inner London,2,10.9770808202654,20.4463208685163,39.2,61.6,31.3333333333333,51,25.6,49.6333333333334,39.2,61.6,39.2,31.3333333333333,25.6
E01003198,Lewisham 009A,Lewisham,Inner London,5,13.8647019423979,18.6202277294039,34,62.2,32.9333333333333,56.1666666666667,30,59.4,34,62.2,34,32.9333333333333,30
E01003199,Lewisham 007A,Lewisham,Inner London,7,9.39563230066023,17.3184357541899,46.8,72,37.7333333333333,61.6666666666667,37,66.5666666666667,46.8,72,48,39.3333333333333,39.1333333333333
E01003200,Lewisham 009B,Lewisham,Inner London,7,12.5423728813559,14.3728813559322,58.2666666666667,76.2,40.8666666666667,60.7333333333333,47.8,69.7333333333333,58.2666666666667,76.2,58.2666666666667,40.8666666666667,47.8
E01003201,Lewisham 007B,Lewisham,Inner London,3,11.0119047619048,15.0595238095238,38.2666666666667,65.6,39.8666666666667,60,41.4666666666667,65.6,38.2666666666667,65.6,38.2666666666667,39.8666666666667,41.4666666666667
E01003202,Lewisham 009C,Lewisham,Inner London,8,19.2431045542014,14.8171905067351,43.7333333333333,69.8666666666667,39.6,61.8,41.4666666666667,67.7333333333334,43.7333333333333,69.8666666666667,43.7333333333333,39.6,41.4666666666667
E01003203,Lewisham 009D,Lewisham,Inner London,4,7.98575788402848,18.3621566632757,42.2666666666667,69.1333333333333,36.6666666666667,60.3333333333333,34.2666666666667,64.1333333333333,42.2666666666667,69.1333333333333,42.2666666666667,36.6666666666667,34.2666666666667
E01003204,Lewisham 007C,Lewisham,Inner London,5,7.56354618722877,18.3508989460632,25.0666666666667,57.3333333333333,26.0666666666667,51.7,28.0666666666667,56.1666666666667,25.0666666666667,57.3333333333333,25.0666666666667,26.0666666666667,28.0666666666667
E01003205,Lewisham 007D,Lewisham,Inner London,2,8.1294964028777,19.8561151079137,37.8666666666667,65.6,35.0666666666667,57.5333333333333,34.4,62.5333333333333,37.8666666666667,65.6,37.8666666666667,35.0666666666667,34.4
E01003206,Lewisham 007E,Lewisham,Inner London,6,12.1019108280255,15.9235668789809,13.2,51.5333333333333,15.8666666666667,46.8,16.3333333333333,50.4666666666667,13.2,51.5333333333333,13.2,15.8666666666667,16.3333333333333
E01003207,Lewisham 005A,Lewisham,Inner London,2,8.88412017167382,16.0515021459227,63.6,78.0666666666667,53.9333333333333,66.7,61.5333333333333,75.6333333333333,63.6,78.0666666666667,63.6,53.9333333333333,61.5333333333333
E01003209,Lewisham 005B,Lewisham,Inner London,4,6.00948866631523,16.4470216130733,34.9333333333333,63.8666666666667,31.1333333333333,55.2666666666667,33.5333333333333,61.7666666666667,34.9333333333333,63.8666666666667,35.4666666666667,32.1333333333333,34.2
E01003210,Lewisham 005C,Lewisham,Inner London,4,5.86576424139876,17.1460800902425,47.0666666666667,69.8,37.4,58.1,42.1333333333333,65.9,47.0666666666667,69.8,47.0666666666667,37.4,42.1333333333333
E01003211,Lewisham 008B,Lewisham,Inner London,4,5.33419023136247,14.4601542416452,49.0666666666667,72.4666666666667,39,61.6,45.6,70.0333333333334,49.0666666666667,72.4666666666667,51.3333333333333,42.8,49.0666666666667
E01003212,Lewisham 005D,Lewisham,Inner London,4,10.0447538538041,16.2605668821482,44,66.7333333333334,38.6666666666667,57.5333333333333,34.6,59.5666666666667,44,66.7333333333334,44,38.6666666666667,34.6
E01003213,Lewisham 008C,Lewisham,Inner London,5,6.11309220580744,18.7468160978095,27.2,58.4666666666667,30.0666666666667,53.4333333333333,28.4666666666667,56.6666666666667,27.2,58.4666666666667,27.2,30.0666666666667,28.4666666666667
E01003214,Lewisham 008D,Lewisham,Inner London,4,6.74157303370787,17.3033707865169,40.2666666666667,66.4,44.0666666666667,61.4333333333333,40.6,65.1333333333334,40.2666666666667,66.4,40.2666666666667,44.0666666666667,40.6
E01003215,Lewisham 005E,Lewisham,Inner London,4,5.1769677760169,12.5198098256735,42.2666666666667,67.1333333333333,37.8,57.9,37,63,42.2666666666667,67.1333333333333,42.2666666666667,37.8,37
E01003216,Lewisham 025A,Lewisham,Inner London,4,11.3568439928273,18.5893604303646,52.5333333333333,72.8,39.8666666666667,59.9333333333333,35.8,62.4333333333333,52.5333333333333,72.8,52.5333333333333,39.8666666666667,35.8
E01003217,Lewisham 022A,Lewisham,Inner London,5,9.89637305699482,20.9326424870466,33.0666666666667,62.8,31.1333333333333,55.1666666666667,25.1333333333333,56.7666666666667,33.0666666666667,62.8,33.0666666666667,31.1333333333333,25.1333333333333
E01003218,Lewisham 022B,Lewisham,Inner London,6,11.9201030927835,20.6829896907216,32,61.0666666666667,26.7333333333333,52.4,18.2,50.7333333333333,32,61.0666666666667,33.6,29.7333333333333,20.2
E01003219,Lewisham 025B,Lewisham,Inner London,5,15.6794425087108,19.0476190476191,18.8,53.2,18.4,45.8666666666667,10.4,44.8333333333333,18.8,53.2,18.8,18.4,10.4
E01003220,Lewisham 022C,Lewisham,Inner London,4,14.2685851318945,17.5059952038369,38.6666666666667,66.2666666666667,29.8,56.1,20.7333333333333,54.7666666666667,38.6666666666667,66.2666666666667,40.8,33.8,23.4
E01003221,Lewisham 025C,Lewisham,Inner London,3,12.5,21.712962962963,23.4666666666667,61.9333333333333,24.5333333333333,56.6333333333333,18.9333333333333,60.6,23.4666666666667,61.9333333333333,27.8666666666667,29.2666666666667,27.2
E01003222,Lewisham 022D,Lewisham,Inner London,4,11.9108280254777,18.1528662420382,28,55.5333333333333,20.6,45.4,19,44.9,28,55.5333333333333,28,20.6,19
E01003223,Lewisham 025D,Lewisham,Inner London,6,18.3242917420133,14.7076552139843,18.6666666666667,56.5333333333333,19.6666666666667,50.6333333333333,13.7333333333333,52.8666666666667,18.6666666666667,56.5333333333333,18.6666666666667,19.6666666666667,13.7333333333333
E01003224,Lewisham 022E,Lewisham,Inner London,4,11.7070357554787,20.9919261822376,33.8666666666667,62.2666666666667,31.9333333333333,54.3666666666667,31.2,58,33.8666666666667,62.2666666666667,33.8666666666667,31.9333333333333,31.2
E01003225,Lewisham 015A,Lewisham,Inner London,8,10.8886107634543,23.2165206508135,47.0666666666667,68.2666666666667,36.7333333333333,57.3,30.2,56.9333333333333,47.0666666666667,68.2666666666667,47.0666666666667,36.7333333333333,30.2
E01003226,Lewisham 019A,Lewisham,Inner London,6,9.08596300326442,20.2393906420022,22.8,55.8666666666667,26.9333333333333,51.2666666666667,23.0666666666667,52.7333333333333,22.8,55.8666666666667,24.1333333333333,27.4666666666667,24.1333333333333
E01003227,Lewisham 019B,Lewisham,Inner London,6,11.4093959731544,19.6461256863941,37.2,63.5333333333333,27.1333333333333,51.9666666666667,23.7333333333333,54.7,37.2,63.5333333333333,37.8666666666667,27.9333333333333,25.2
E01003228,Lewisham 019C,Lewisham,Inner London,5,8.29639012032932,19.9493350221659,36.4,65.3333333333333,30.2,55.5,28.8,61.2666666666667,36.4,65.3333333333333,38.4,32.6,33.2
E01003229,Lewisham 019D,Lewisham,Inner London,3,10.8476585655009,19.6799051570836,62.6666666666667,78.4666666666667,46.8666666666667,64.0333333333333,45.8666666666667,69.1666666666667,62.6666666666667,78.4666666666667,63.3333333333333,47.6666666666667,47.3333333333333
E01003230,Lewisham 019E,Lewisham,Inner London,4,8.67167919799499,20.3007518796993,45.2,69.5333333333334,36.3333333333333,58.5666666666667,31.4,61.3666666666667,45.2,69.5333333333334,45.2,36.3333333333333,31.4
E01003231,Lewisham 015B,Lewisham,Inner London,4,8.44072164948454,17.8479381443299,59.4666666666667,76.2666666666667,49.2,64.4,54.3333333333333,72.3333333333333,59.4666666666667,76.2666666666667,59.4666666666667,49.2,54.3333333333333
E01003232,Lewisham 015C,Lewisham,Inner London,7,11.7957746478873,21.1267605633803,51.0666666666667,72.2,51.8,65.9,55.4666666666667,73.0666666666667,51.0666666666667,72.2,51.0666666666667,51.8,55.4666666666667
E01003233,Lewisham 015D,Lewisham,Inner London,6,9.79858464888405,18.6717474142624,41.4666666666667,66.8666666666667,43.4666666666667,61.6666666666667,42.7333333333333,65.6,41.4666666666667,66.8666666666667,41.4666666666667,43.4666666666667,42.7333333333333
E01003235,Lewisham 038A,Lewisham,Inner London,3,12.3856439127375,21.3230119634061,20.2666666666667,46.3333333333333,26.1333333333333,46.5666666666667,28.8,53.4,20.2666666666667,46.3333333333333,20.2666666666667,26.1333333333333,28.8
E01003236,Lewisham 037A,Lewisham,Inner London,2,10.6231454005935,22.0178041543027,37.2,67,33.4,59.3,29.7333333333333,62.3666666666667,37.2,67,38,34.6,30.7333333333333
E01003237,Lewisham 037B,Lewisham,Inner London,3,8.82701421800948,23.696682464455,53.0666666666667,74.4,50.1333333333333,66.8666666666667,48.9333333333333,71.3,53.0666666666667,74.4,53.0666666666667,50.1333333333333,48.9333333333333
E01003238,Lewisham 037C,Lewisham,Inner London,2,8.53080568720379,25.5924170616114,56.5333333333334,76.1333333333333,49,66.3,53.8666666666667,73.7666666666667,56.5333333333334,76.1333333333333,56.5333333333334,49,53.8666666666667
E01003239,Lewisham 037D,Lewisham,Inner London,2,8.24550526968382,26.1004339739616,46.1333333333333,70.0666666666667,36.9333333333333,58.8666666666667,37.0666666666667,64.6,46.1333333333333,70.0666666666667,46.8,37.7333333333333,38.5333333333333
E01003240,Lewisham 038B,Lewisham,Inner London,3,10.4709418837675,22.7955911823647,50.1333333333333,71.8666666666667,42.7333333333333,61.5666666666667,41.5333333333333,66.2666666666667,50.1333333333333,71.8666666666667,50.1333333333333,42.7333333333333,41.5333333333333
E01003241,Lewisham 038C,Lewisham,Inner London,3,23.507228158391,14.833438089252,47.2,70.6666666666667,38,59.6,35.2,63.4333333333333,47.2,70.6666666666667,47.2,38,35.2
E01003243,Lewisham 038D,Lewisham,Inner London,2,11.0079575596817,21.2201591511936,34.8,63.3333333333333,35.5333333333333,57.0333333333333,39.6,64,34.8,63.3333333333333,34.8,35.5333333333333,39.6
E01003244,Lewisham 001A,Lewisham,Inner London,3,4.10094637223975,23.6067297581493,63.4666666666667,79.2,54.6,72.1666666666667,65.8,79.6,63.4666666666667,79.2,63.4666666666667,54.6,65.8
E01003245,Lewisham 001B,Lewisham,Inner London,2,5.12562814070352,21.608040201005,41.4666666666667,65.2,32.9333333333333,60.0666666666667,32.1333333333333,57.5666666666667,41.4666666666667,65.2,41.4666666666667,32.9333333333333,32.1333333333333
E01003246,Lewisham 002A,Lewisham,Inner London,2,4.52094566569888,17.4616341766902,40.9333333333333,66.4666666666667,30.5333333333333,56.5333333333333,39.2,64.3666666666667,40.9333333333333,66.4666666666667,40.9333333333333,30.5333333333333,39.2
E01003247,Lewisham 001C,Lewisham,Inner London,5,5.99144079885877,10.794103661436,0,0,0,0,0,0,0,0,0,0,0
E01003248,Lewisham 002B,Lewisham,Inner London,3,5.17661388550548,20.0974421437272,56.4,75.9333333333334,45.9333333333333,68.9,47.4666666666667,70.8333333333333,56.4,75.9333333333334,56.4,45.9333333333333,47.4666666666667
E01003249,Lewisham 001D,Lewisham,Inner London,4,7.14632960622265,14.9732620320856,56.1333333333333,75.1333333333334,46.8,66.6666666666667,61.0666666666667,76.6333333333333,56.1333333333333,75.1333333333334,56.1333333333333,46.8,61.0666666666667
E01003251,Lewisham 002C,Lewisham,Inner London,3,6.45905420991926,23.4717416378316,52,72.9333333333334,42.4,63.9333333333333,53.9333333333333,72.8666666666667,52,72.9333333333334,52,42.4,53.9333333333333
E01003252,Lewisham 002D,Lewisham,Inner London,2,8.30164765525982,24.3979721166033,65.4666666666667,79.9333333333333,49.6,68.6,65.4666666666667,79.0333333333334,65.4666666666667,79.9333333333333,65.4666666666667,49.6,65.4666666666667
E01003253,Lewisham 002E,Lewisham,Inner London,2,10.196905766526,16.0337552742616,65.4666666666667,80.2666666666667,54.0666666666667,71.2333333333334,58,76.0333333333333,65.4666666666667,80.2666666666667,66.1333333333333,54.8666666666667,59.4666666666667
E01003254,Lewisham 021A,Lewisham,Inner London,7,16.2256267409471,20.6824512534819,45.7333333333333,64.7333333333333,30.6666666666667,50.7333333333333,23.8666666666667,48.7,45.7333333333333,64.7333333333333,45.7333333333333,30.6666666666667,23.8666666666667
